rule_id,bt_id,business_term_name,business_unit,table_name,target_column,execution_column,dq_dimension,rule_type,source_row,record_identifier,failed_value,failure_reason
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,5585,PRO-0005584,2024-11-10 05:39:34.152000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,5597,PRO-0005596,2024-04-06 05:39:34.146000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,5598,PRO-0005597,2025-05-22 05:39:34.163000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,5621,PRO-0005620,2024-09-18 05:39:34.097000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,5667,PRO-0005666,2025-06-05 05:39:34.159000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,5680,PRO-0005679,2025-05-16 05:39:34.152000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,5689,PRO-0005688,2025-04-05 05:39:34.109000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,5707,PRO-0005706,2025-04-20 05:39:34.160000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,5727,PRO-0005726,2024-05-13 05:39:34.100000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,5749,PRO-0005748,2024-02-16 05:39:34.162000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,5783,PRO-0005782,2024-07-12 05:39:34.126000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,5826,PRO-0005825,2025-01-15 05:39:34.103000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,5837,PRO-0005836,2024-12-22 05:39:34.115000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,5854,PRO-0005853,2024-10-13 05:39:34.125000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,5856,PRO-0005855,2025-04-25 05:39:34.142000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,5913,PRO-0005912,2024-03-31 05:39:34.100000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,5930,PRO-0005929,2025-03-17 05:39:34.101000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,5953,PRO-0005952,2025-05-16 05:39:34.153000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,5993,PRO-0005992,2024-11-19 05:39:34.163000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6020,PRO-0006019,2025-06-22 05:39:34.101000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6064,PRO-0006063,2024-07-18 05:39:34.164000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6069,PRO-0006068,2024-11-19 05:39:34.119000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6071,PRO-0006070,2025-01-12 05:39:34.155000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6089,PRO-0006088,2024-11-30 05:39:34.142000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6095,PRO-0006094,2025-02-25 05:39:34.108000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6104,PRO-0006103,2024-05-23 05:39:34.164000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6105,PRO-0006104,2024-03-16 05:39:34.158000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6107,PRO-0006106,2024-02-13 05:39:34.098000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6122,PRO-0006121,2024-02-19 05:39:34.147000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6132,PRO-0006131,2024-03-15 05:39:34.133000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6154,PRO-0006153,2024-05-14 05:39:34.126000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6163,PRO-0006162,2024-07-03 05:39:34.126000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6171,PRO-0006170,2025-01-18 05:39:34.151000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6172,PRO-0006171,2025-01-12 05:39:34.110000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6195,PRO-0006194,2025-06-14 05:39:34.103000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6201,PRO-0006200,2024-03-22 05:39:34.153000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6215,PRO-0006214,2025-04-30 05:39:34.144000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6242,PRO-0006241,2024-02-26 05:39:34.117000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6244,PRO-0006243,2025-05-04 05:39:34.143000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6249,PRO-0006248,2024-10-26 05:39:34.162000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6264,PRO-0006263,2025-03-30 05:39:34.105000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6269,PRO-0006268,2024-11-08 05:39:34.121000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6285,PRO-0006284,2025-01-25 05:39:34.108000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6349,PRO-0006348,2024-11-13 05:39:34.105000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6370,PRO-0006369,2024-04-02 05:39:34.098000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6431,PRO-0006430,2025-05-17 05:39:34.112000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6449,PRO-0006448,2024-10-29 05:39:34.132000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6458,PRO-0006457,2024-02-26 05:39:34.132000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6460,PRO-0006459,2025-03-10 05:39:34.159000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6485,PRO-0006484,2024-12-09 05:39:34.106000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6487,PRO-0006486,2024-03-01 05:39:34.105000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6550,PRO-0006549,2024-03-23 05:39:34.157000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6553,PRO-0006552,2024-11-06 05:39:34.110000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6567,PRO-0006566,2025-06-09 05:39:34.117000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6576,PRO-0006575,2024-08-01 05:39:34.112000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6613,PRO-0006612,2024-08-27 05:39:34.101000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6634,PRO-0006633,2024-10-14 05:39:34.097000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6637,PRO-0006636,2025-06-20 05:39:34.105000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6642,PRO-0006641,2025-03-02 05:39:34.160000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6654,PRO-0006653,2024-11-30 05:39:34.155000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6696,PRO-0006695,2024-12-22 05:39:34.163000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6760,PRO-0006759,2024-04-22 05:39:34.126000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6763,PRO-0006762,2024-03-13 05:39:34.132000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6773,PRO-0006772,2025-05-28 05:39:34.108000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6852,PRO-0006851,2025-02-22 05:39:34.101000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6904,PRO-0006903,2024-03-04 05:39:34.164000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6926,PRO-0006925,2024-10-25 05:39:34.116000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6939,PRO-0006938,2025-05-08 05:39:34.157000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,6955,PRO-0006954,2025-03-17 05:39:34.120000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7034,PRO-0007033,2024-08-27 05:39:34.162000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7040,PRO-0007039,2024-06-15 05:39:34.143000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7043,PRO-0007042,2025-06-23 05:39:34.154000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7045,PRO-0007044,2025-04-23 05:39:34.110000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7049,PRO-0007048,2025-04-18 05:39:34.107000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7079,PRO-0007078,2024-06-23 05:39:34.134000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7080,PRO-0007079,2025-05-22 05:39:34.164000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7090,PRO-0007089,2024-04-11 05:39:34.165000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7138,PRO-0007137,2025-03-18 05:39:34.109000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7148,PRO-0007147,2024-12-14 05:39:34.102000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7162,PRO-0007161,2024-06-09 05:39:34.156000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7169,PRO-0007168,2024-02-15 05:39:34.151000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7178,PRO-0007177,2025-05-04 05:39:34.118000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7202,PRO-0007201,2025-01-07 05:39:34.104000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7212,PRO-0007211,2024-05-06 05:39:34.134000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7225,PRO-0007224,2025-01-04 05:39:34.114000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7226,PRO-0007225,2025-04-10 05:39:34.099000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7269,PRO-0007268,2025-03-30 05:39:34.120000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7304,PRO-0007303,2024-09-27 05:39:34.118000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7308,PRO-0007307,2024-10-11 05:39:34.098000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7316,PRO-0007315,2024-05-07 05:39:34.102000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7318,PRO-0007317,2024-07-26 05:39:34.157000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7356,PRO-0007355,2024-10-14 05:39:34.126000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7362,PRO-0007361,2025-04-07 05:39:34.123000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7379,PRO-0007378,2024-05-05 05:39:34.114000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7404,PRO-0007403,2024-11-22 05:39:34.152000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7406,PRO-0007405,2024-05-30 05:39:34.107000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7411,PRO-0007410,2025-03-19 05:39:34.099000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7419,PRO-0007418,2024-05-29 05:39:34.111000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7429,PRO-0007428,2025-03-20 05:39:34.117000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7432,PRO-0007431,2024-08-30 05:39:34.102000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7436,PRO-0007435,2024-06-01 05:39:34.113000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7448,PRO-0007447,2025-04-25 05:39:34.108000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7454,PRO-0007453,2024-04-07 05:39:34.125000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7491,PRO-0007490,2024-11-20 05:39:34.102000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7519,PRO-0007518,2024-06-27 05:39:34.101000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7525,PRO-0007524,2024-07-23 05:39:34.155000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7578,PRO-0007577,2024-06-10 05:39:34.111000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7586,PRO-0007585,2025-04-25 05:39:34.103000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7626,PRO-0007625,2024-11-22 05:39:34.115000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7627,PRO-0007626,2025-05-08 05:39:34.160000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7667,PRO-0007666,2024-05-03 05:39:34.114000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7670,PRO-0007669,2025-06-08 05:39:34.162000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7684,PRO-0007683,2025-05-06 05:39:34.108000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7695,PRO-0007694,2024-11-10 05:39:34.114000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7724,PRO-0007723,2024-07-26 05:39:34.164000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7733,PRO-0007732,2024-04-20 05:39:34.163000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7777,PRO-0007776,2024-03-02 05:39:34.152000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7779,PRO-0007778,2024-09-29 05:39:34.133000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7788,PRO-0007787,2024-12-07 05:39:34.158000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7789,PRO-0007788,2024-10-14 05:39:34.158000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7800,PRO-0007799,2025-06-09 05:39:34.158000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7829,PRO-0007828,2025-05-06 05:39:34.100000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7833,PRO-0007832,2025-01-27 05:39:34.121000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7866,PRO-0007865,2024-03-09 05:39:34.104000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7874,PRO-0007873,2024-11-29 05:39:34.158000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7886,PRO-0007885,2025-05-09 05:39:34.158000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7889,PRO-0007888,2025-02-11 05:39:34.163000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7909,PRO-0007908,2025-03-06 05:39:34.160000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7914,PRO-0007913,2024-04-25 05:39:34.161000,Record is stale or has no valid update timestamp.
DQ-00216,BT-0018,Procurement Category,PRO,procurement_orders,procurement_category,last_updated,Timeliness,maximum_age_days,7978,PRO-0007977,2024-07-26 05:39:34.159000,Record is stale or has no valid update timestamp.
DQ-00218,BT-0019,Purchase Order Value,PRO,procurement_orders,order_value_sar,order_value_sar,Validity,numeric_minimum,77,PRO-0000076,-694425.16,Numeric value is below the minimum.
DQ-00218,BT-0019,Purchase Order Value,PRO,procurement_orders,order_value_sar,order_value_sar,Validity,numeric_minimum,85,PRO-0000084,-577120.56,Numeric value is below the minimum.
DQ-00218,BT-0019,Purchase Order Value,PRO,procurement_orders,order_value_sar,order_value_sar,Validity,numeric_minimum,234,PRO-0000233,-1765600.54,Numeric value is below the minimum.
DQ-00218,BT-0019,Purchase Order Value,PRO,procurement_orders,order_value_sar,order_value_sar,Validity,numeric_minimum,268,PRO-0000267,-375431.1,Numeric value is below the minimum.
DQ-00218,BT-0019,Purchase Order Value,PRO,procurement_orders,order_value_sar,order_value_sar,Validity,numeric_minimum,292,PRO-0000291,-215431.53,Numeric value is below the minimum.
DQ-00218,BT-0019,Purchase Order Value,PRO,procurement_orders,order_value_sar,order_value_sar,Validity,numeric_minimum,485,PRO-0000484,-1071806.59,Numeric value is below the minimum.
DQ-00218,BT-0019,Purchase Order Value,PRO,procurement_orders,order_value_sar,order_value_sar,Validity,numeric_minimum,660,PRO-0000659,-1969908.36,Numeric value is below the minimum.
DQ-00218,BT-0019,Purchase Order Value,PRO,procurement_orders,order_value_sar,order_value_sar,Validity,numeric_minimum,677,PRO-0000676,-506908.59,Numeric value is below the minimum.
DQ-00218,BT-0019,Purchase Order Value,PRO,procurement_orders,order_value_sar,order_value_sar,Validity,numeric_minimum,685,PRO-0000684,-63817.17,Numeric value is below the minimum.
DQ-00218,BT-0019,Purchase Order Value,PRO,procurement_orders,order_value_sar,order_value_sar,Validity,numeric_minimum,819,PRO-0000818,-210434.9,Numeric value is below the minimum.
